ID,ACTIVITY_DATE,TOTAL_STEPS,TOTAL_DISTANCE,MEAN_DAILY_MET,MAX_DAILY_MET,CALORIES,VERY_ACTIVE_DISTANCE,MODERATE_ACTIVE_DISTANCE,LIGHT_ACTIVE_DIST,SEDENTARY_ACTIVE_DIST,VERY_ACTIVE_MINUTES,FAIRLY_ACTIVE_MINUTES,LIGHT_ACTIVE_MINUTES,SEDENTARY_ACTIVE_MINUTES
4445114986,05/04/2016,2923,1.9600000381,12.55,54.00,2070,0,0,1.9600000381,0,0,0,180,897
4445114986,05/05/2016,3800,2.5499999523,12.85,62.00,2120,0.1199999973,0.2399999946,2.1800000668,0,2,6,185,734
4445114986,05/06/2016,4514,3.0299999714,13.40,72.00,2211,0,0,3.0299999714,0,0,0,229,809
4445114986,05/07/2016,5183,3.5899999142,12.87,93.00,2123,2.1300001144,0.1899999976,1.25,0,26,4,108,866
4445114986,05/08/2016,7303,4.9000000954,14.69,52.00,2423,0,0.25,4.6500000954,0,0,8,308,733
4445114986,05/09/2016,5275,3.5399999619,13.83,60.00,2281,0,0,3.5399999619,0,0,0,266,641
4445114986,05/10/2016,3915,2.6300001144,13.22,62.00,2181,0,0,2.6300001144,0,0,0,231,783
4445114986,05/11/2016,9105,6.1100001335,15.15,68.00,2499,2.25,1,2.8599998951,0,34,22,232,622
4445114986,05/12/2016,768,0.5199999809,10.91,34.00,1212,0,0,0.5199999809,0,0,0,58,380
4558609924,04/12/2016,5135,3.3900001049,14.29,40.00,1909,0,0,3.3900001049,0,0,0,318,1122
4558609924,04/13/2016,4978,3.2899999619,12.89,86.00,1722,1.2400000095,0.4399999976,1.6100000143,0,19,7,127,1287
4558609924,04/14/2016,6799,4.4899997711,14.39,56.00,1922,0,0,4.4899997711,0,0,0,279,1161
4558609924,04/15/2016,7795,5.1500000954,15.88,78.00,2121,0.5899999738,0.8399999738,3.7300000191,0,17,30,262,1131
4558609924,04/16/2016,7289,4.8200001717,14.90,76.00,1997,0.5500000119,0.75,3.5,0,8,12,308,1112
4558609924,04/17/2016,9634,6.4000000954,15.82,77.00,2117,0.5500000119,1.1399999857,4.7100000381,0,7,19,304,1110
4558609924,04/18/2016,8940,5.9099998474,15.80,73.00,2116,0.9800000191,0.9300000072,4,0,14,15,331,1080
4558609924,04/19/2016,5401,3.5699999332,14.01,64.00,1876,0.0500000007,0.3600000143,3.1600000858,0,1,9,248,1182
4558609924,04/20/2016,4803,3.1700000763,13.36,58.00,1788,0,0,3.1700000763,0,0,0,222,1218
4558609924,04/21/2016,13743,9.0799999237,18.57,64.00,2486,0.4199999869,0.9700000286,7.6999998093,0,6,21,432,844
4558609924,04/22/2016,9601,6.3499999046,15.64,62.00,2094,1.3700000048,1.5,3.4700000286,0,20,25,273,1122
4558609924,04/23/2016,6890,4.5500001907,15.52,70.00,2085,0.3400000036,0.200000003,4.0100002289,0,5,5,308,1122
4558609924,04/24/2016,8563,5.6599998474,16.14,54.00,2173,0,0,5.6500000954,0,0,0,395,1045
4558609924,04/25/2016,8095,5.3499999046,16.55,106.00,2225,0.5899999738,0.25,4.5100002289,0,18,10,340,993
4558609924,04/26/2016,9148,6.0500001907,16.53,76.00,2223,0.4300000072,2.0299999714,3.5899999142,0,12,41,283,1062
4558609924,04/27/2016,9557,6.3200001717,15.61,64.00,2098,1.9600000381,0.8899999857,3.4600000381,0,27,14,312,1087
4558609924,04/28/2016,9451,6.25,16.25,68.00,2185,0.0199999996,0.2700000107,5.9499998093,0,1,11,367,985
4558609924,04/29/2016,7833,5.1799998283,14.30,74.00,1918,1.0199999809,1.8500000238,2.3099999428,0,15,29,197,1096
4558609924,04/30/2016,10319,6.8200001717,15.69,68.00,2105,0.4699999988,1.8899999857,4.4600000381,0,7,29,293,1111
4558609924,05/01/2016,3428,2.2699999809,12.61,56.00,1692,0,0,2.2699999809,0,0,0,190,1121
4558609924,05/02/2016,7891,5.2199997902,15.49,56.00,2066,0,0,5.2199997902,0,0,0,383,1057
4558609924,05/03/2016,5267,3.4800000191,14.65,88.00,1953,0.6000000238,0.2800000012,2.5999999046,0,21,10,237,1172
4558609924,05/04/2016,5232,3.4600000381,13.82,66.00,1842,0,0,3.4600000381,0,0,0,252,1188
4558609924,05/05/2016,10611,7.0100002289,16.96,62.00,2262,1.0099999905,0.5,5.5100002289,0,14,8,370,1048
4558609924,05/06/2016,3755,2.4800000191,12.92,50.00,1722,0,0,2.4800000191,0,0,0,202,1238
4558609924,05/07/2016,8237,5.4400000572,14.80,68.00,1973,1.6100000143,1,2.8299999237,0,23,16,233,1116
4558609924,05/08/2016,6543,4.3299999237,20.01,144.00,2666,1.7999999523,0.5,2.0199999809,0,66,35,238,1019
4558609924,05/09/2016,11451,7.5700001717,16.69,64.00,2223,0.4300000072,1.6200000048,5.5199999809,0,6,30,339,1065
4558609924,05/10/2016,6435,4.25,14.17,86.00,1889,0.7400000095,1.1200000048,2.3900001049,0,11,18,220,1191
4558609924,05/11/2016,9108,6.0199999809,15.99,74.00,2131,0.2599999905,1.8200000525,3.9400000572,0,4,31,324,1081
4558609924,05/12/2016,6307,4.1700000763,15.79,56.00,1452,0,0,4.1700000763,0,0,0,247,736
4702921684,04/12/2016,7213,5.8800001144,14.61,72.00,2947,0,0,5.8499999046,0,0,0,263,718
4702921684,04/13/2016,6877,5.5799999237,14.36,66.00,2898,0,0,5.5799999237,0,0,0,258,777
4702921684,04/14/2016,7860,6.3699998856,14.80,72.00,2984,0,0,6.3699998856,0,0,0,271,772
4702921684,04/15/2016,6506,5.2800002098,14.36,68.00,2896,0.0700000003,0.4199999869,4.7899999619,0,1,8,256,944
4702921684,04/16/2016,11140,9.029999733,16.47,76.00,3328,0.2399999946,1.25,7.5399999619,0,3,24,335,556
4702921684,04/17/2016,12692,10.289999962,16.83,72.00,3394,0.9599999785,3.4600000381,5.8800001144,0,12,66,302,437
4702921684,04/18/2016,9105,7.3800001144,14.94,74.00,3013,1.8200000525,1.4900000095,4.0700001717,0,22,30,191,890
4702921684,04/19/2016,6708,5.4400000572,13.94,78.00,2812,0.8799999952,0.3700000048,4.1900000572,0,10,8,179,757
4702921684,04/20/2016,8793,7.1300001144,15.18,72.00,3061,0.1599999964,1.2300000191,5.7300000191,0,2,29,260,717
4702921684,04/21/2016,6530,5.3000001907,13.53,68.00,2729,0.3100000024,2.0499999523,2.9400000572,0,4,41,144,901
4702921684,04/22/2016,1664,1.3500000238,11.11,56.00,2241,0,0,1.3500000238,0,0,0,72,1341
4702921684,04/23/2016,15126,12.270000458,18.30,76.00,3691,0.7599999905,3.2400000095,8.2700004578,0,9,66,408,469
4702921684,04/24/2016,15050,12.220000267,17.54,74.00,3538,1.2000000477,5.1199998856,5.8800001144,0,15,95,281,542
4702921684,04/25/2016,9167,7.4299998283,15.17,72.00,3064,0.4900000095,0.8199999928,6.1100001335,0,6,15,270,730
4702921684,04/26/2016,6108,4.9499998093,13.80,76.00,2784,0.0700000003,0.349999994,4.5399999619,0,1,8,216,765
4702921684,04/27/2016,7047,5.7199997902,14.39,68.00,2908,0.0900000036,0.8000000119,4.7800002098,0,1,16,238,733
4702921684,04/28/2016,9023,7.3200001717,15.04,78.00,3033,1.1299999952,0.4199999869,5.7699999809,0,14,9,232,738
4702921684,04/29/2016,9930,8.0500001907,15.69,86.00,3165,1.0599999428,0.9200000167,6.0700001717,0,12,19,267,692
4702921684,04/30/2016,10144,8.2299995422,15.45,70.00,3115,0.3199999928,2.0299999714,5.8800001144,0,4,36,263,728
4702921684,05/01/2016,0,0,10.00,10.00,2017,0,0,0,0,0,0,0,1440
4702921684,05/02/2016,7245,5.9200000763,14.17,74.00,2859,0.3799999952,1.7400000095,3.7599999905,0,5,40,195,1131
4702921684,05/03/2016,9454,7.6700000763,15.58,72.00,3145,0,0,7.6700000763,0,0,0,313,729
4702921684,05/04/2016,8161,6.6199998856,14.89,78.00,3004,0.3400000036,0.7300000191,5.5399999619,0,4,15,251,757
4702921684,05/05/2016,8614,6.9899997711,14.90,76.00,3006,0.6700000167,0.2199999988,6.0900001526,0,8,5,241,745
4702921684,05/06/2016,6943,5.6300001144,14.16,70.00,2859,0.0799999982,0.6600000262,4.8699998856,0,1,16,207,682
4702921684,05/07/2016,14370,11.649999619,18.26,66.00,3683,0.3700000048,2.3099999428,8.970000267,0,5,46,439,577
4702921684,05/08/2016,12857,10.430000305,16.30,64.00,3287,0.6800000072,6.2100000381,3.5399999619,0,9,125,192,1019
4702921684,05/09/2016,8232,6.6799998283,14.83,68.00,2990,0,0.5699999928,6.0999999046,0,0,12,253,746
4702921684,05/10/2016,10613,8.6099996567,15.73,76.00,3172,0.0799999982,1.8799999952,6.6500000954,0,1,37,262,701
4702921684,05/11/2016,9810,7.9600000381,15.22,72.00,3069,0.7799999714,2.1600000858,4.9800000191,0,10,41,235,784
4702921684,05/12/2016,2752,2.2300000191,13.22,70.00,1240,0,0,2.2300000191,0,0,0,68,241
5553957443,04/12/2016,11596,7.5700001717,15.36,66.00,2026,1.3700000048,0.7900000215,5.4099998474,0,19,13,277,767
5553957443,04/13/2016,4832,3.1600000858,13.03,66.00,1718,0,0,3.1600000858,0,0,0,226,647
5553957443,04/14/2016,17022,11.119999886,17.62,78.00,2324,4,2.4500000477,4.6700000763,0,61,41,256,693
5553957443,04/15/2016,16556,10.859999657,17.09,68.00,2254,4.1599998474,1.9800000191,4.7100000381,0,58,38,239,689
5553957443,04/16/2016,5771,3.7699999809,13.88,46.00,1831,0,0,3.7699999809,0,0,0,288,521
5553957443,04/17/2016,655,0.4300000072,10.60,36.00,1397,0,0,0.4300000072,0,0,0,46,943
5553957443,04/18/2016,3727,2.4300000668,12.76,52.00,1683,0,0,2.4300000668,0,0,0,206,622
5553957443,04/19/2016,15482,10.109999657,17.32,72.00,2284,4.2800002098,1.6599999666,4.1799998283,0,69,28,249,756
5553957443,04/20/2016,2713,1.7699999809,11.90,52.00,1570,0,0,1.7699999809,0,0,0,148,598
5553957443,04/21/2016,12346,8.0600004196,15.67,68.00,2066,2.9500000477,2.1600000858,2.9600000381,0,47,42,177,801
5553957443,04/22/2016,11682,7.6300001144,15.95,72.00,2105,1.3799999952,0.6299999952,5.5999999046,0,25,16,270,781
5553957443,04/23/2016,4112,2.6900000572,13.47,38.00,1776,0,0,2.6800000668,0,0,0,272,443
5553957443,04/24/2016,1807,1.1799999475,11.43,38.00,1507,0,0,1.1799999475,0,0,0,104,582
5553957443,04/25/2016,10946,7.1900000572,15.41,70.00,2033,2.9300000668,0.5699999928,3.6900000572,0,51,11,201,732
5553957443,04/26/2016,11886,7.7600002289,15.87,70.00,2093,2.3699998856,0.9300000072,4.4600000381,0,40,18,238,750
5553957443,04/27/2016,10538,6.8800001144,14.57,68.00,1922,1.1399999857,1,4.7399997711,0,16,16,206,745
5553957443,04/28/2016,11393,7.6300001144,15.16,88.00,1999,3.7100000381,0.75,3.1700000763,0,49,13,165,727
5553957443,04/29/2016,12764,8.3299999237,16.45,90.00,2169,2.7899999619,0.6399999857,4.9099998474,0,46,15,270,709
5553957443,04/30/2016,1202,0.7799999714,11.09,32.00,1463,0,0,0.7799999714,0,0,0,84,506
5553957443,05/01/2016,5164,3.3699998856,13.25,60.00,1747,0,0,3.3699998856,0,0,0,237,436
5553957443,05/02/2016,9769,6.3800001144,15.20,68.00,1996,1.0599999428,0.4099999964,4.9000000954,0,23,9,227,724
5553957443,05/03/2016,12848,8.3900003433,16.09,80.00,2116,1.5,1.2000000477,5.6799998283,0,26,29,247,812
5553957443,05/04/2016,4249,2.7699999809,12.93,58.00,1698,0,0,2.7699999809,0,0,0,224,651
5553957443,05/05/2016,14331,9.5100002289,16.41,108.00,2156,3.4300000668,1.6599999666,4.4299998283,0,44,29,241,692
5553957443,05/06/2016,9632,6.2899999619,14.58,72.00,1916,1.5199999809,0.5400000215,4.2300000191,0,21,9,229,761
5553957443,05/07/2016,1868,1.2200000286,11.37,81.00,1494,0,0,1.2200000286,0,0,0,96,902
5553957443,05/08/2016,6083,4,13.41,68.00,1762,0.2199999988,0.4699999988,3.2999999523,0,3,8,210,505
5553957443,05/09/2016,11611,7.5799999237,17.29,92.00,2272,2.1300001144,0.8899999857,4.5599999428,0,59,22,251,667
5553957443,05/10/2016,16358,10.710000038,17.78,74.00,2335,3.8699998856,1.6100000143,5.1999998093,0,61,40,265,707
5553957443,05/11/2016,4926,3.2200000286,12.89,60.00,1693,0,0,3.2200000286,0,0,0,195,628
5553957443,05/12/2016,3121,2.0399999619,13.06,64.00,741,0.5799999833,0.400000006,1.0599999428,0,8,6,48,222
5577150313,04/12/2016,8135,6.0799999237,18.35,124.00,3405,3.5999999046,0.3799999952,2.0999999046,0,86,16,140,728
5577150313,04/13/2016,5077,3.7899999619,13.75,84.00,2551,0.3199999928,0.2199999988,3.25,0,15,11,144,776
5577150313,04/14/2016,8596,6.4200000763,22.09,138.00,4022,3.3299999237,0.3100000024,2.7799999714,0,118,30,176,662
5577150313,04/15/2016,12087,9.0799999237,21.99,121.00,4005,3.9200000763,1.6000000238,3.5599999428,0,115,54,199,695
5577150313,04/16/2016,14269,10.659999847,23.46,100.00,4274,6.6399998665,1.2799999714,2.7300000191,0,184,56,158,472
5577150313,04/17/2016,12231,9.1400003433,25.02,138.00,4552,5.9800000191,0.8299999833,2.3199999332,0,200,37,159,525
5577150313,04/18/2016,9893,7.3899998665,19.92,122.00,3625,4.8600001335,0.7200000286,1.8200000525,0,114,32,130,623
5577150313,04/19/2016,12574,9.4200000763,19.24,124.00,3501,7.0199999809,0.6399999857,1.7599999905,0,108,23,111,733
5577150313,04/20/2016,8330,6.2199997902,17.54,98.00,3192,4.1199998856,0.3400000036,1.7599999905,0,87,16,113,773
5577150313,04/21/2016,10830,8.0900001526,22.08,134.00,4018,3.6500000954,1.6599999666,2.7799999714,0,110,74,175,670
5577150313,04/22/2016,9172,6.8499999046,18.05,94.00,3329,2.4200000763,0.7900000215,3.2999999523,0,62,30,200,823
5577150313,04/23/2016,7638,5.7100000381,17.32,126.00,3152,1.2100000381,0.3600000143,4.1399998665,0,24,24,223,627
5577150313,04/24/2016,15764,11.779999733,24.14,96.00,4392,7.6500000954,2.1500000954,1.9800000191,0,210,65,141,425
5577150313,04/25/2016,6393,4.7800002098,18.54,92.00,3374,1.3500000238,0.6700000167,2.7599999905,0,61,38,214,743
5577150313,04/26/2016,5325,3.9800000191,16.97,82.00,3088,0.8500000238,0.6499999762,2.4700000286,0,38,32,181,759
5577150313,04/27/2016,6805,5.1399998665,18.10,92.00,3294,1.8099999428,0.400000006,2.9300000668,0,63,16,190,773
5577150313,04/28/2016,9841,7.4299998283,19.68,132.00,3580,3.25,1.1699999571,3.0099999905,0,99,51,141,692
5577150313,04/29/2016,7924,5.9200000763,19.48,106.00,3544,2.8399999142,0.6100000143,2.4700000286,0,97,36,165,739
5577150313,04/30/2016,12363,9.2399997711,24.74,102.00,4501,5.8299999237,0.7900000215,2.6099998951,0,207,45,163,621
5577150313,05/01/2016,13368,9.9899997711,24.99,106.00,4546,5.3099999428,1.4400000572,3.2400000095,0,194,72,178,499
5577150313,05/02/2016,7439,5.5599999428,16.56,96.00,3014,1.1200000048,0.349999994,4.0700001717,0,37,20,235,732
5577150313,05/03/2016,11045,8.25,20.86,112.00,3795,4.5199999809,0.150000006,3.5699999332,0,97,8,212,580
5577150313,05/04/2016,5206,3.8900001049,15.13,110.00,2755,1.5599999428,0.25,2.0799999237,0,25,9,141,631
5577150313,05/05/2016,7550,5.6399998665,16.51,104.00,3004,2.5,0.4699999988,2.6700000763,0,45,21,143,1153
5577150313,05/06/2016,4950,3.7000000477,14.53,96.00,2643,1.9299999475,0.3199999928,1.4500000477,0,41,16,79,1304
5577150313,05/07/2016,0,0,10.00,10.00,1819,0,0,0,0,0,0,0,1440
5577150313,05/08/2016,0,0,10.00,10.00,1819,0,0,0,0,0,0,0,1440
5577150313,05/09/2016,3421,2.5599999428,13.68,96.00,2489,1.4299999475,0.1400000006,0.9900000095,0,34,11,70,1099
5577150313,05/10/2016,8869,6.6500000954,21.11,136.00,3841,2.5599999428,0.75,3.3499999046,0,104,37,194,639
5577150313,05/11/2016,4038,3.0399999619,18.13,138.00,1665,1.8300000429,0.3000000119,0.8899999857,0,45,15,63,257
6117666160,04/12/2016,0,0,10.00,10.00,1496,0,0,0,0,0,0,0,1440
6117666160,04/13/2016,0,0,10.00,10.00,1496,0,0,0,0,0,0,0,1440
6117666160,04/14/2016,0,0,10.00,10.00,1496,0,0,0,0,0,0,0,1440
6117666160,04/15/2016,14019,10.590000153,19.14,58.00,2865,0,0.2800000012,10.300000191,0,0,6,513,921
6117666160,04/16/2016,14450,10.909999847,18.90,78.00,2828,0.5799999833,0.8500000238,9.4799995422,0,7,15,518,502
6117666160,04/17/2016,7150,5.4000000954,14.87,58.00,2225,0,0,5.4000000954,0,0,0,312,702
6117666160,04/18/2016,5153,3.9100000858,13.49,56.00,2018,0,0,3.8900001049,0,0,0,241,759
6117666160,04/19/2016,11135,8.4099998474,17.42,60.00,2606,0,0,8.4099998474,0,0,0,480,425
6117666160,04/20/2016,10449,8.0200004578,16.95,100.00,2536,2.0299999714,0.4799999893,5.5199999809,0,26,10,349,587
6117666160,04/21/2016,19542,15.010000229,15.81,79.00,4900,0.9800000191,0.400000006,5.6199998856,0,11,19,294,579
6117666160,04/22/2016,8206,6.1999998093,16.10,63.00,2409,0,0,6.1999998093,0,0,0,402,413
6117666160,04/23/2016,11495,8.6800003052,17.71,58.00,2651,0,0,8.6800003052,0,0,0,512,468
6117666160,04/24/2016,7623,5.7600002289,15.40,72.00,2305,0,0,5.7600002289,0,0,0,362,711
6117666160,04/25/2016,0,0,10.00,10.00,1497,0,0,0,0,0,0,0,1440
6117666160,04/26/2016,9543,7.2100000381,16.37,60.00,2450,0,0.3400000036,6.8699998856,0,0,7,352,1077
6117666160,04/27/2016,9411,7.1100001335,17.22,60.00,2576,0,0,7.1100001335,0,0,0,458,417
6117666160,04/28/2016,3403,2.5999999046,12.56,79.00,1879,0,0,2.5999999046,0,0,0,141,758
6117666160,04/29/2016,9592,7.2399997711,17.11,58.00,2560,0,0,7.2399997711,0,0,0,461,479
6117666160,04/30/2016,6987,5.2800002098,15.21,98.00,2275,0,0,5.2800002098,0,0,0,343,1040
6117666160,05/01/2016,8915,6.7300000191,15.78,64.00,2361,0,0,6.7300000191,0,0,0,397,525
6117666160,05/02/2016,4933,3.7300000191,13.65,48.00,2044,0,0,3.7300000191,0,0,0,236,1204
6117666160,05/03/2016,0,0,10.00,10.00,1496,0,0,0,0,0,0,0,1440
6117666160,05/04/2016,2997,2.2599999905,12.71,46.00,1902,0,0,2.2599999905,0,0,0,156,1279
6117666160,05/05/2016,9799,7.4000000954,17.62,52.00,2636,0,0,7.4000000954,0,0,0,487,479
6117666160,05/06/2016,3365,2.6800000668,12.28,123.00,1838,0,0,2.6800000668,0,0,0,133,673
6117666160,05/07/2016,7336,5.5399999619,16.50,48.00,2469,0,0,5.5399999619,0,0,0,412,456
6117666160,05/08/2016,7328,5.5300002098,15.04,50.00,2250,0,0,5.5300002098,0,0,0,318,517
6117666160,05/09/2016,4477,3.3800001144,14.51,52.00,1248,0,0,3.3800001144,0,0,0,197,125
6290855005,04/12/2016,4562,3.4500000477,12.42,56.00,2560,0,0,3.4500000477,0,0,0,199,1241
6290855005,04/13/2016,7142,5.4000000954,14.10,52.00,2905,0,0,5.3899998665,0.0099999998,0,0,350,1090
6290855005,04/14/2016,7671,5.8000001907,14.33,54.00,2952,0,0,5.7699999809,0.0299999993,0,0,363,1077
6290855005,04/15/2016,9501,7.1799998283,14.06,52.00,2896,0,0,7.1700000763,0.0099999998,0,0,328,1112
6290855005,04/16/2016,8301,6.2800002098,13.51,62.00,2783,0,0,6.2699999809,0.0099999998,0,0,258,1182
6290855005,04/17/2016,7851,5.9400000572,15.39,138.00,3171,1.1399999857,0.7900000215,4,0,31,12,225,1172
6290855005,04/18/2016,6885,5.2100000381,13.43,56.00,2766,0,0,5.1900000572,0.0199999996,0,0,271,1169
6290855005,04/19/2016,7142,5.4000000954,13.78,52.00,2839,0,0,5.3899998665,0.0099999998,0,0,321,1119
6290855005,04/20/2016,6361,4.8099999428,13.11,46.00,2701,0,0,4.8000001907,0.0099999998,0,0,258,1182
6290855005,04/21/2016,0,0,10.00,10.00,2060,0,0,0,0,0,0,0,1440
6290855005,04/22/2016,6238,4.7199997902,13.57,54.00,2796,0,0,4.7199997902,0,0,0,302,1138
6290855005,04/23/2016,0,0,12.93,138.00,2664,0,0,0,0,33,0,0,1407
6290855005,04/24/2016,5896,4.4600000381,13.12,52.00,2703,0,0,4.4600000381,0,0,0,258,1182
6290855005,04/25/2016,7802,5.9000000954,13.45,72.00,2771,0.6800000072,0.1800000072,5.0300002098,0.0099999998,8,3,249,1180
6290855005,04/26/2016,0,0,10.00,10.00,2060,0,0,0,0,0,0,0,1440
6290855005,04/27/2016,5565,4.2100000381,13.31,46.00,2743,0,0,4.1799998283,0.0299999993,0,0,287,1153
6290855005,04/28/2016,5731,4.3299999237,13.04,46.00,2687,0,0,4.3299999237,0,0,0,255,1185
6290855005,04/29/2016,0,0,10.00,10.00,2060,0,0,0,0,0,0,0,1440
6290855005,04/30/2016,6744,5.0999999046,13.80,42.00,2843,0,0,5.0900001526,0.0099999998,0,0,324,1116
6290855005,05/01/2016,9837,7.4400000572,16.17,66.00,3327,0.6600000262,2.75,4,0.0199999996,8,95,282,1055
6290855005,05/02/2016,6781,5.1300001144,13.23,46.00,2725,0,0,5.1100001335,0.0199999996,0,0,268,1172
6290855005,05/03/2016,6047,4.5700001717,12.96,52.00,2671,0,0,4.5700001717,0,0,0,240,1200
6290855005,05/04/2016,5832,4.4099998474,13.19,50.00,2718,0,0,4.4000000954,0.0099999998,0,0,272,1168
6290855005,05/05/2016,6339,4.7899999619,13.02,52.00,2682,0,0,4.7899999619,0,0,0,239,1201
6290855005,05/06/2016,6116,4.6199998856,13.62,52.00,2806,0,0,4.5900001526,0.0299999993,0,0,305,1135
6290855005,05/07/2016,5510,4.1700000763,12.68,38.00,2613,0,0,4.1599998474,0,0,0,227,1213
6290855005,05/08/2016,7706,5.8299999237,13.16,46.00,2712,0,0,5.8200001717,0,0,0,251,1189
6290855005,05/09/2016,6277,4.75,14.35,50.00,2175,0,0,4.7300000191,0.0199999996,0,0,264,800
6290855005,05/10/2016,0,0,,,0,0,0,0,0,0,0,0,1440
6775888955,04/12/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,04/13/2016,4053,2.9100000858,13.04,70.00,2400,1.1100000143,0.5799999833,1.2200000286,0,17,18,85,1053
6775888955,04/14/2016,5162,3.7000000477,13.62,72.00,2507,0.8700000048,0.8600000143,1.9700000286,0,14,24,105,863
6775888955,04/15/2016,1282,0.9200000167,11.56,66.00,2127,0,0,0.9200000167,0,0,0,58,976
6775888955,04/16/2016,4732,3.3900001049,12.09,80.00,2225,2.5199999809,0.8100000024,0.0599999987,0,36,18,9,1377
6775888955,04/17/2016,2497,1.7899999619,11.23,66.00,2067,0.349999994,1.1299999952,0.3100000024,0,5,24,19,1392
6775888955,04/18/2016,8294,5.9499998093,15.20,74.00,2798,2,0.7699999809,3.1700000763,0,30,31,146,1233
6775888955,04/19/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,04/20/2016,10771,7.7199997902,20.25,88.00,3727,3.7699999809,1.7400000095,2.2200000286,0,70,113,178,1079
6775888955,04/21/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,04/22/2016,637,0.4600000083,10.44,52.00,1922,0,0,0.4600000083,0,0,0,20,1420
6775888955,04/23/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,04/24/2016,2153,1.5399999619,11.15,68.00,2053,0.7699999809,0.6200000048,0.150000006,0,11,18,11,1400
6775888955,04/25/2016,6474,4.6399998665,13.48,80.00,2484,2.2699999809,0.4600000083,1.8999999762,0,33,13,92,1302
6775888955,04/26/2016,7091,5.2699999809,14.04,95.00,2584,3.4800000191,0.8700000048,0.7300000191,0,42,30,47,1321
6775888955,04/27/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,04/28/2016,703,0.5,10.83,68.00,1993,0.0599999987,0.200000003,0.2399999946,0,2,13,15,1410
6775888955,04/29/2016,0,0,10.00,14.00,1841,0,0,0,0,0,0,0,1440
6775888955,04/30/2016,2503,1.7899999619,12.39,68.00,2280,0.1599999964,0.1599999964,1.4800000191,0,3,9,84,1344
6775888955,05/01/2016,2487,1.7799999714,12.60,72.00,2319,0.4799999893,0.6200000048,0.6800000072,0,9,34,50,1347
6775888955,05/02/2016,0,0,10.00,11.00,1841,0,0,0,0,0,0,0,1440
6775888955,05/03/2016,9,0.0099999998,10.01,26.00,1843,0,0,0.0099999998,0,0,0,1,1439
6775888955,05/04/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,05/05/2016,0,0,10.00,10.00,1841,0,0,0,0,0,0,0,1440
6775888955,05/06/2016,4697,3.3699998856,13.56,70.00,2496,0.4699999988,0.9300000072,1.9299999475,0,12,35,75,1318
6775888955,05/07/2016,1967,1.4099999666,13.19,64.00,1032,0.1299999952,0.2399999946,1.0499999523,0,2,5,49,551
6962181067,04/12/2016,10199,6.7399997711,15.32,102.00,1994,3.4000000954,0.8299999833,2.5099999905,0,50,14,189,796
6962181067,04/13/2016,5652,3.7400000095,13.24,78.00,1718,0.5699999928,1.2100000381,1.9600000381,0,8,24,142,548
6962181067,04/14/2016,1551,1.0299999714,11.33,64.00,1466,0,0,1.0299999714,0,0,0,86,862
6962181067,04/15/2016,5563,3.6800000668,13.60,60.00,1756,0,0,3.6800000668,0,0,0,217,837
6962181067,04/16/2016,13217,8.7399997711,16.75,78.00,2173,3.6600000858,0.1899999976,4.8800001144,0,50,3,280,741
6962181067,04/17/2016,10145,6.7100000381,15.71,77.00,2027,0.3300000131,0.6800000072,5.6900000572,0,5,13,295,634
6962181067,04/18/2016,11404,7.5399999619,15.83,64.00,2039,0.8299999833,2.3900001049,4.3200001717,0,13,42,238,689
6962181067,04/19/2016,10742,7.0999999046,15.85,70.00,2046,2.0999999046,2.1300001144,2.8699998856,0,35,41,195,659
6962181067,04/20/2016,13928,9.5500001907,16.80,77.00,2174,4.2800002098,0.1899999976,5.0900001526,0,48,4,297,639
6962181067,04/21/2016,11835,9.7100000381,16.89,110.00,2179,3.9900000095,2.0999999046,3.5099999905,0.1099999994,53,27,214,708
6962181067,04/22/2016,10725,7.0900001526,16.17,100.00,2086,1.7699999809,1.5499999523,3.7699999809,0,30,33,240,659
6962181067,04/23/2016,20031,13.239999771,19.91,84.00,2571,4.1999998093,2,7.0399999619,0,58,41,347,484
6962181067,04/24/2016,5029,3.3199999332,13.20,60.00,1705,0,0,3.3199999332,0,0,0,199,720
6962181067,04/25/2016,13239,9.2700004578,16.95,78.00,2194,3.0199999809,1.6799999475,4.4600000381,0.1000000015,35,31,282,637
6962181067,04/26/2016,10433,6.9000000954,15.58,80.00,2012,2.5799999237,0.4199999869,3.9000000954,0,36,7,254,680
6962181067,04/27/2016,10320,6.8200001717,15.78,81.00,2034,0.5500000119,2.0199999809,4.25,0,7,38,279,697
6962181067,04/28/2016,12627,8.3500003815,16.94,112.00,2182,2.5099999905,0.2399999946,5.5900001526,0,38,8,288,621
6962181067,04/29/2016,10762,7.1100001335,17.46,78.00,2254,0.8199999928,0.4799999893,5.8099999428,0,12,15,369,645
6962181067,04/30/2016,10081,6.6599998474,15.55,80.00,2002,2.2400000095,0.7599999905,3.6700000763,0,32,16,237,731
